Data,BG000,GM000,GM001,PN000,PS001,PS000,BD000,BD002,BD003,BD005,BD007,BD009,BD010,JT000,PP010,GV001,GV002,VD000,LB000,LB001,LB003,IP003,IP010,IP006,AR000,PD000,CP100,CP004,CP005,CP008,LM002,VR000,UR000,BT000,BT001,FL000,FL004
2006-12-11,130,30,,23,30,30,23,23,23,23,23,3000,5000,,3000,16000,,50,3000,,5000,2400,3000,3000,3000,1700,230,800,500,500,800,800,700,300000,,,1300
2006-12-14,130,170,,23,23,23,50,23,30,30,50,2400,22000,,300,800,,300,230,,130,80,110,130,300,800,50,30,110,50,50,300,2300,1600000,,,3000
2006-12-18,5000,800,,30,30,23,800,23,50,30,50,50,2300,,2400,3000,,300,230,,2400,2400,2400,3000,5000,2400,800,230,230,500,800,300,800,1600000,,,50000
2006-12-21,1300,230,,23,23,23,30,23,23,50,50,300,500,,800,3000,,130,800,,130,30,80,50,50,23,50,50,23,23,230,50,800,80000,,,500
2006-12-28,130,30,,23,30,50,30,30,23,23,23,30,30000,,300,300,,230,80,,50,50,80,800,130,800,16000,500,230,130,80,800,300,130000,,,50000
2007-01-04,1300,30,,23,130,130,2400,50,23,80,23,230,500,,2400,5000,,230,80,,80,130,80,230,23,230,500,230,23,30,50,130,130,900000,,,8000
2007-01-08,3000,500,,23,50,30,23,23,23,23,23,23,220,,500,2400,,230,800,,500,220,130,230,230,230,30,30,23,30,30,130,500,900000,,,8000
2007-01-11,500,23,,23,23,23,30,23,23,30,23,500,3000,,2400,2400,,80,300,,130,80,80,80,50,23,30,30,23,80,230,500,50,300000,,,8000
2007-01-15,5000,23,,23,30,30,23,130,30,30,30,30,50000,,230,16000,,130,2400,,500,500,130,300,50,50,50,30,130,130,80,80,2300,500000,,,5000
2007-01-18,2400,23,,23,23,23,30,23,23,23,23,30,50,,23,23,,300,16000,,2400,3000,500,300,130,500,500,2400,500,230,800,500,8000,130000,,,30000
2007-01-22,1300,500,,30,23,23,230,30,23,300,23,30,1300,,1300,130,,5000,5000,,3000,5000,800,2400,1100,300,130,500,500,300,800,300,13000,240000,,,1700
2007-01-25,80,23,,23,230,50,23,50,130,500,1300,300,24000,,80,2400,,230,80,,800,800,300,2400,50,130,23,80,50,30,50,80,3000,1600000,,,5000
2007-01-29,3000,23,,30,2400,80,23,23,30,30,50,230,800,,23,16000,,500,130,,9000,500,500,230,300,50,80,130,80,50,130,800,3000,1600000,,,3000
2007-02-01,3000,230,,23,300,230,30,30,50,23,23,30,2300,,50,130,,50,80,,130,300,500,800,300,30,230,1300,80,500,2400,500,30000,900000,,,5000
2007-02-05,3000,50,,23,50,30,230,23,23,23,23,230,300,,230,130,,50,300,,80,23,23,30,23,230,300,500,230,800,80,300,1300,500000,,,8000
2007-02-08,500,23,,23,30,23,23,23,23,23,23,3000,5000,,230,500,,23,130,,300,300,500,800,30,30,80,50,130,30,50,130,500,1600000,,,3000
2007-02-12,5000,130,,300,16000,5000,3000,23,23,23,30,23,160000,,1100,500,,1700,3000,,1700,5000,9000,3000,9000,1400,230,16000,1300,1100,2200,800,50000,900000,,,90000
2007-02-15,300,30,,23,23,23,23,230,80,230,300,500,230,,80,1300,,300,300,,23,80,230,50,80,300,230,230,50,30,50,130,1300,1600000,,,30000
2007-02-22,2400,30,,30,23,23,30,30,23,23,23,500,1300,,5000,3000,,23,30,,23,23,30,23,23,50,130,50,23,80,130,50,500,900000,,,8000
2007-02-26,800,80,,30,30,23,23,23,23,23,23,80,170,,23,9000,,23,230,,30,30,80,23,23,500,23,30,110,110,23,80,3000,1600000,,,8000
2007-03-01,800,80,,23,23,23,30,23,23,23,23,30,50,,2400,9000,,80,50,,50,130,23,23,23,30,130,30,30,23,23,50,300,1600000,,,8000
2007-03-05,130,50,,30,23,23,23,30,50,23,23,170,130,,300,220,,30,50,,30,23,500,220,50,230,30,50,30,30,80,80,2300,1600000,,,50000
2007-03-08,130,23,,80,23,23,23,23,23,23,23,300,130,,3000,5000,,800,50,,230,800,23,80,23,23,23,23,23,30,23,230,300,1600000,,,30000
2007-03-12,500,23,,23,23,23,23,23,23,23,23,30,23,,30,1300,,800,2400,,230,300,230,50,500,23,23,23,80,23,30,50,3000,130000,,,8000
2007-03-15,300,23,,30,23,23,23,23,23,130,50,23,23,,3000,5000,,23,30,,23,30,23,23,2400,23,50,23,23,23,23,50,300,1600000,,,5000
2007-03-19,230,23,,23,23,30,30,23,23,50,23,80,300,,800,16000,,80,300,,80,80,30,30,23,800,50,23,23,50,130,30,1300,1600000,,,5000
2007-03-22,130,23,,30,23,23,30,23,23,50,30,300,170,,230,300,,80,80,,23,50,30,30,23,80,23,23,30,23,23,230,500,500000,,,13000
2007-03-26,500,23,,23,23,23,23,23,23,23,30,23,30,,800,3000,,23,23,,30,23,23,23,30,1300,300,30,23,23,80,80,50,300000,,,500
2007-03-29,2400,23,,23,23,23,23,23,23,30,30,30,1300,,23,9000,,23,23,,23,23,23,23,23,30,80,30,50,80,23,23,30,1600000,,,300
2007-04-02,230,50,,800,23,23,23,23,23,23,30,230,500,,130,300,,300,80,,130,80,80,80,50,130,30,130,23,30,50,50,50000,1600000,,,800
2007-04-09,300,30,,50,23,23,30,23,80,80,50,1300,50000,,16000,3000,,230,230,,2400,230,500,30,23,30,300,230,50,50,500,230,5000,1600000,,,2400
2007-04-12,23,23,,23,23,23,23,23,30,80,30,800,3000,,50,80,,50,80,,50,230,130,80,23,80,50,130,23,50,23,50,300,1600000,,,5000
2007-04-16,500,23,,23,23,23,23,23,23,30,300,30,130,,5000,3000,,23,23,,80,50,23,50,80,80,50,80,23,23,23,30,800,1600000,,,1300
2007-04-19,800,23,,23,23,23,23,23,23,23,30,80,1700,,1300,500,,220,130,,30,800,50,50,80,230,500,300,170,130,300,500,500,300000,,,5000
2007-04-26,130,23,,23,23,30,23,23,23,23,23,300,500,,130,500,,30,130,,23,50,23,30,23,130,80,50,30,30,80,50,800,1600000,,,2300
2007-05-03,500,30,,30,23,23,23,23,23,23,30,23,300,,800,1300,,230,30,,2400,130,23,23,30,50,80,23,23,30,30,23,2300,1600000,,,1300
2007-05-07,130,23,,23,23,23,80,23,80,23,50,700,2400,,30,50,,23,80,,130,23,23,23,50,23,30,23,30,23,23,23,800,1600000,,,170
2007-05-10,50,30,,30,23,23,130,50,30,23,23,30,30,,500,300,,5000,3000,,5000,3000,5000,3000,5000,230,1300,800,500,800,300,130,90000,300000,,,13000
2007-05-14,300,23,,30,50,230,23,23,23,23,23,23,300,,30,50,,23,300,,800,230,30,23,23,23,23,23,23,23,23,300,13000,300000,,,500
2007-05-17,80,23,,23,23,23,23,23,30,1300,230,16000,30000,,300,800,,80,80,,30,50,80,80,23,50,30,80,80,50,80,50,800,1600000,,,800
2007-05-21,300,30,,50,23,23,23,23,230,300,500,16000,50000,,5000,9000,,500,500,,2400,30,23,30,23,80,300,230,50,30,23,80,130,1600000,,,13000
2007-05-24,800,50,,30,110,50,300,50,30,80,30,50,30,,300,500,,300,3000,,2400,2200,1100,3000,800,3000,300,300,500,130,230,1300,30000,220000,,,8000
2007-05-28,500,30,,23,80,110,23,23,50,23,30,2200,13000,,50,230,,110,30,,23,1300,23,30,50,80,23,23,23,23,23,80,800,1600000,,,230
2007-05-31,300,23,,23,110,80,23,23,23,23,23,23,110,,130,230,,130,3000,,1700,800,300,500,300,500,50,80,130,30,30,50,30000,170000,,,5000
2007-06-04,800,23,,23,140,130,23,30,23,30,30,30,50,,50,230,,1100,3000,,500,800,700,800,500,300,300,300,110,230,80,30,2300,900000,,,800
2007-06-11,500,30,,50,23,23,23,23,23,30,130,3000,9000,,300,230,,50,220,,500,80,23,50,30,50,80,50,80,30,50,30,300,500000,,,800
2007-06-14,900,23,,23,50,30,23,23,23,500,3000,5000,9000,,800,800,,80,130,,230,130,50,30,23,1300,170,23,23,23,23,23,230,1600000,,,300
2007-06-18,140,23,,23,23,30,23,23,23,23,23,80,2400,,50,230,,130,500,,300,130,230,130,300,300,230,800,500,800,800,30,50,1600000,,,110
2007-06-21,80,23,,23,50,23,23,23,23,23,23,23,30,,230,3000,,50,500,,800,23,23,23,70,500,70,300,500,300,300,230,500,300000,,,170
2007-06-25,50,30,,23,50,23,23,23,23,230,30,500,300,,80,3000,,80,300,,130,230,300,500,300,300,23,30,23,30,23,30,9000,30000,,,230
2007-06-28,80,23,,23,30,50,23,23,23,23,23,3000,16000,,70,30,,230,30,,170,3000,300,80,80,50,230,30,110,230,80,50,300,300000,,,800
2007-07-02,140,23,,23,300,220,50,23,23,23,23,23,80,,23,80,,50,130,,130,800,230,110,300,110,50,30,50,80,300,30,1100,1700000,,,800
2007-07-05,230,30,,50,70,110,23,23,23,23,23,50,30,,50,30,,1600,23,,80,80,50,30,23,80,23,80,50,80,300,80,500,70000,,,1300
2007-07-09,30,23,,23,23,23,23,23,23,23,30,800,2200,,23,1300,,300,80,,70,30,23,30,30,23,23,23,50,23,50,23,1700,170000,,,50
2007-07-16,80,23,,23,230,80,23,23,23,23,23,30,300,,140,2400,,800,70,,220,80,230,500,50,23,23,23,30,30,23,30,300,5000,,,1100
2007-07-19,500,23,,23,800,500,220,30,23,23,23,23,23,,230,130,,500,1600,,1600,800,1600,800,500,300,23,130,23,30,50,130,16000,50000,,,3000
2007-07-23,80,23,,23,30,30,23,30,30,23,23,80,110,,30,1600,,30,23,,30,50,50,30,500,23,30,23,23,30,50,23,5000,500000,,,110
2007-07-26,30,30,,23,30,30,30,23,23,23,23,23,23,,30,23,,500,500,,300,300,230,300,500,230,130,30,50,23,30,23,1300,13000,,,230
2007-07-30,230,23,,23,30,23,23,23,50,23,30,23,3000,,230,500,,300,800,,1600,1600,500,500,300,230,800,500,230,300,230,50,16000,80000,80000,,1300
2007-08-02,50,30,,80,30,23,23,80,30,80,50,50,130,,80,3000,,80,1700,,1700,300,130,130,230,30,50,30,50,23,23,30,9000,900000,900000,,230
2007-08-06,800,23,,23,300,500,50,23,23,80,50,23,23,,50,30,,130,5000,,800,9000,300,500,300,80,130,30,23,23,30,130,16000,30000,30000,,500
2007-08-09,23,23,,23,300,130,23,23,23,23,23,3000,16000,,80,130,,130,230,,130,230,80,230,230,130,30,23,50,80,800,23,230,1600000,80000,,2400
2007-08-13,300,23,,30,23,23,23,23,30,23,30,30,230,,50,3000,5000,50,50,,50,50,50,23,30,23,23,30,50,50,23,30,300,900000,300000,800,3000
2007-08-16,300,300,,230,130,230,230,130,230,300,130,30,80,,2400,16000,3000,23,80,,50,23,23,23,23,23,80,300,30,23,23,23,500,500,300,80,230
2007-08-20,80,23,,23,30,30,50,23,23,23,23,500,230,,130,80,230,50,23,,1300,130,80,130,230,130,30,23,30,50,80,300,300,80,30,50,50
2007-08-23,220,23,,23,170,300,23,23,30,30,23,3000,16000,,23,170,170,1300,300,,1400,700,2800,1700,800,300,110,170,130,230,70,50,1300,300,50,170,80
2007-08-27,80,50,,30,23,23,50,23,50,23,30,23,300,,23,5000,9000,50,23,,30,30,23,23,23,23,50,130,50,130,80,50,3000,1300,50,300,230
2007-08-30,800,23,,50,110,70,30,23,23,30,50,23,50,,300,9000,16000,800,3000,,2400,3000,3000,2400,3000,2400,30,50,80,70,170,230,16000,16000,16000,1100,16000
2007-09-03,1300,23,,23,30,23,23,23,23,23,23,230,2400,,3000,16000,3000,300,300,,300,230,130,300,230,170,30,50,30,50,50,230,5000,16000,16000,800,130
2007-09-10,500,80,,23,23,23,30,23,23,50,30,800,3000,,2400,1300,80,130,30,,50,30,50,80,50,1300,80,30,30,23,23,30,2400,300,3000,30,80
2007-09-13,230,23,,50,50,30,130,23,30,230,80,50,130,,3000,9000,3000,500,130,,230,80,230,230,80,230,800,80,30,80,130,80,2400,16000,16000,230,50
2007-09-17,260,50,,30,23,23,170,23,23,50,23,220,130,,230,80,230,110,300,,220,220,170,500,110,500,30,50,30,23,80,50,300,30,110,140,70
2007-09-20,170,30,,23,30,23,23,230,230,500,300,16000,16000,,170,300,500,500,23,,23,23,23,23,23,30,50,23,23,50,23,30,500,1300,1700,1700,230
2007-09-24,130,30,,23,23,23,50,23,23,23,23,1300,16000,,300,500,230,230,80,,23,50,23,30,30,50,30,23,50,500,50,23,80,3000,300,240,30
2007-09-27,1300,23,,23,30,23,23,23,23,130,50,500,3000,,1100,800,1300,9000,500,,3000,3000,800,300,230,230,300,300,500,800,500,80,5000,130,230,300,1300
2007-10-01,130,23,,23,23,30,50,23,23,23,23,80,80,,30,23,23,,230,,230,80,30,30,23,50,23,30,30,23,50,23,300,230,300,230,30
2007-10-04,80,23,,30,30,50,30,23,23,300,500,16000,16000,,80,130,300,23,500,,300,23,50,23,50,23,50,230,50,80,23,80,500,16000,800,230,230
2007-10-08,1300,30,,23,23,23,23,23,23,23,23,50,80,,230,50,50,23,1100,,800,1300,2400,500,2400,2400,110,30,2400,800,800,230,3000,9000,230,300,170
2007-10-15,9000,23,,23,30,23,23,23,23,50,23,30,23,,23,130,130,230,300,,300,130,300,230,230,23,30,23,30,30,30,130,5000,2400,3000,300,300
2007-10-18,800,23,,30,800,30,23,23,23,23,30,80,170,,50,1100,500,800,130,,1700,800,130,130,230,30,23,30,23,23,23,23,800,1100,170,500,500
2007-10-22,50,23,,23,23,23,23,23,23,23,23,50,1300,,23,130,80,50,50,,23,130,23,50,23,23,30,23,23,23,23,23,30,230,80,500,500
2007-10-25,5000,130,,230,300,130,2400,300,300,300,500,16000,16000,,2400,3000,3000,2400,2400,,2400,3000,800,1300,800,500,2400,1300,300,1300,800,300,3000,16000,16000,16000,16000
2007-10-29,230,23,,30,23,30,50,23,23,30,23,800,500,,1300,16000,16000,300,230,,500,130,300,300,1300,230,170,700,300,300,800,800,16000,16000,16000,16000,1700
2007-11-05,2400,23,,23,23,23,23,23,23,30,23,23,1300,,500,800,800,2400,16000,,5000,16000,9000,3000,2400,300,500,16000,16000,9000,230,300,3000,16000,16000,16000,16000
2007-11-08,230,23,,23,80,30,30,30,23,50,23,5000,16000,,230,80,230,5000,300,,300,800,300,2400,500,2400,130,230,50,230,130,230,5000,16000,16000,5000,9000
2007-11-12,3000,2400,,30,500,300,230,23,23,23,23,230,300,,3000,5000,3000,5000,3000,,230,16000,500,230,300,230,130,5000,3000,2400,5000,800,2400,16000,16000,16000,16000
2007-11-22,230,23,,23,23,30,23,23,23,23,23,1300,2400,,300,30,23,30,50,,800,23,23,23,23,80,30,30,50,130,80,50,16000,16000,16000,5000,3000
2007-11-26,300,30,,130,23,70,23,23,23,230,50,230,500,,700,1100,500,700,130,,70,300,230,80,30,230,30,80,130,300,1300,30,800,500,1300,2400,800
2007-11-29,300,23,,23,30,300,23,23,23,23,23,230,220,,800,1300,2400,110,50,,230,23,23,30,23,23,50,23,110,50,23,500,2400,5000,3000,800,700
2007-12-03,1300,23,,23,50,130,23,23,23,50,23,5000,16000,,50,16000,9000,50,1300,,230,230,30,23,23,30,30,23,50,30,23,130,300,16000,130,500,300
2007-12-06,800,80,,23,30,30,50,23,23,50,50,50,230,,500,16000,16000,500,16000,,16000,5000,500,300,23,23,23,23,23,30,23,30,3000,16000,130,16000,3000
2007-12-10,9000,5000,,30,1300,800,30,23,50,50,80,70,270,,23,130,130,1300,16000,,16000,300,3000,500,300,500,23,9000,50,110,30,23,1100,16000,16000,5000,9000
2007-12-13,1300,50,,30,500,16000,3000,50,30,300,50,80,300,,1300,800,500,5000,16000,,2400,16000,2400,3000,2400,300,3000,16000,16000,16000,1300,800,16000,16000,16000,1300,16000
2007-12-17,2400,30,,30,800,230,23,23,30,80,50,500,800,,50,230,50,30,30,,500,23,30,23,50,23,130,16000,80,50,23,23,500,16000,16000,2400,1300
2007-12-20,800,30,,30,2400,1300,230,23,23,23,23,800,16000,,230,5000,5000,2400,2400,,3000,5000,5000,2400,300,1300,1300,3000,5000,9000,1300,300,16000,16000,16000,16000,16000
2007-12-27,800,23,,23,50,23,30,23,23,230,230,1300,1300,,800,300,300,500,800,,500,300,1300,1300,23,50,30,80,230,130,5000,30,3000,2400,300,3000,2400
2008-01-03,500,30,,23,80,23,50,23,230,23,23,2400,3000,,500,800,800,23,2400,,800,50,30,23,50,23,800,50,23,30,23,23,800,80,80,220,170
2008-01-07,3000,130,,23,30,80,130,30,50,30,50,50,500,,800,16000,3000,300,3000,,500,230,500,300,230,230,2400,1300,300,500,2400,230,16000,16000,16000,16000,3000
2008-01-10,300,23,,23,80,30,23,23,23,23,2400,1300,500,,3000,16000,16000,50,1300,,500,500,3000,800,130,50,50,300,130,80,130,80,9000,16000,16000,500,300
2008-01-14,500,50,,23,800,230,50,23,23,50,23,800,5000,,230,1300,1300,500,300,,50,23,23,30,23,800,300,30,30,80,50,50,800,16000,16000,300,16000
2008-01-17,800,23,,30,30,50,23,80,50,30,130,5000,16000,,3000,16000,16000,80,2400,,2400,230,23,50,130,23,80,80,800,130,300,80,130,3000,500,16000,16000
2008-01-21,9000,800,,50,9000,5000,230,30,30,23,30,30,30,,3000,16000,16000,9000,16000,,9000,16000,16000,3000,500,1300,230,16000,16000,16000,16000,500,16000,16000,16000,1300,3000
2008-01-24,300,80,,50,30,30,50,50,230,500,5000,5000,300,3000,9000,9000,9000,230,2400,,800,80,50,80,50,800,500,1300,800,500,300,300,9000,16000,16000,16000,1300
2008-01-28,500,50,,23,30,23,30,30,30,30,800,500,2400,3000,1300,2400,3000,80,800,,800,30,30,23,30,23,130,23,80,50,50,230,2400,16000,16000,16000,500
2008-01-31,1700,23,,30,23,130,23,3000,230,500,1700,1700,16000,500,500,800,1300,230,110,,170,80,80,230,50,50,300,170,170,50,800,170,16000,16000,16000,1700,800
2008-02-07,3000,130,,23,30,80,130,30,50,30,50,50,500,,800,16000,3000,300,3000,,500,230,500,300,230,230,2400,1300,300,500,2400,230,16000,16000,16000,16000,3000
2008-02-11,500,23,,23,23,30,23,23,23,23,23,500,300,230,800,2400,3000,50,2400,,230,230,80,80,23,500,800,80,230,300,800,500,3000,16000,16000,3000,9000
2008-02-14,500,23,,23,500,80,30,23,23,23,50,9000,16000,30,130,230,80,30,23,,23,23,23,23,30,80,50,300,130,230,50,30,2400,5000,5000,5000,3000
2008-02-18,500,23,,23,30,50,30,23,23,23,30,300,300,500,9000,9000,16000,230,800,,500,230,500,230,230,3000,80,230,130,80,50,300,300,230,500,300,500
2008-02-21,130,23,,30,80,130,23,23,23,23,23,300,1300,300,3000,9000,3000,1300,800,,2400,3000,30,30,23,30,50,230,50,80,50,30,230,300,300,3000,500
2008-02-25,2400,230,,23,300,130,30,23,23,23,23,80,50,230,500,16000,16000,230,9000,,50,23,50,23,80,30,80,50,30,30,50,300,1300,1300,2400,2400,800
2008-02-28,230,23,,30,30,80,23,300,300,500,3000,1300,300,500,2400,16000,3000,220,500,,230,130,110,170,80,300,50,70,50,30,80,50,500,700,80,2400,2400
2008-03-04,170,80,,50,23,50,30,130,80,50,50,3000,9000,50,700,800,500,23,23,,23,23,23,70,23,23,110,70,30,30,23,30,800,800,230,800,1100
2008-03-06,1600,50,,23,23,23,23,23,23,23,23,170,1600,80,230,230,500,23,80,,1600,300,230,80,30,80,30,23,50,23,30,30,230,1300,300,800,800
2008-03-10,300,23,,23,23,23,50,30,30,300,30,80,130,500,1400,5000,3000,230,500,,80,80,110,170,30,50,300,500,800,800,230,300,500,220,110,500,300
2008-03-13,230,23,,23,23,23,50,23,23,23,23,23,70,50,30,23,23,500,700,,300,500,500,300,80,230,700,300,1300,500,1100,300,2400,16000,16000,16000,3000
2008-03-17,500,80,,23,3000,500,30,50,30,500,800,16000,16000,3000,3000,5000,3000,500,5000,,800,500,230,130,30,30,80,50,80,30,500,3000,16000,16000,16000,16000,5000
2008-03-24,2400,80,,23,23,23,23,23,23,23,23,23,170,140,23,80,500,30,30,,30,30,23,23,30,230,50,30,30,50,110,50,130,500,3000,230,300
2008-03-27,800,30,,70,1700,230,50,23,230,300,500,5000,16000,16000,3000,5000,2400,270,1700,,500,70,50,130,30,50,130,80,3000,50,130,230,800,16000,16000,9000,3000
2008-03-31,1100,23,,30,23,23,23,23,30,23,23,2400,16000,300,500,2400,3000,230,500,,70,130,70,50,80,30,70,30,23,23,23,30,1100,1700,300,3000,2400
2008-04-03,800,30,,30,30,23,30,50,23,80,220,80,230,170,3000,2200,3000,30,50,,30,50,110,50,70,130,170,130,300,170,23,50,800,16000,16000,1300,1700
2008-04-07,5000,30,,30,80,30,23,23,30,30,23,5000,9000,5000,2400,16000,16000,16000,80,,23,50,50,110,300,110,220,300,110,50,3000,130,3000,16000,16000,16000,16000
2008-04-10,300,30,,23,23,23,23,23,23,23,23,50,300,170,300,1700,3000,130,50,,80,50,23,50,80,50,30,110,30,230,30,130,800,16000,16000,3000,5000
2008-04-14,70,50,,23,23,23,50,23,23,23,23,50,80,30,30,5000,3000,170,23,,50,23,30,30,30,23,50,80,23,23,23,30,230,3000,5000,300,500
2008-04-17,1100,50,,30,5000,300,50,30,50,30,80,800,16000,1700,500,2200,3000,1300,1700,,3000,5000,300,230,1300,1700,300,500,230,70,110,30,9000,16000,16000,9000,5000
2008-04-24,1300,140,,50,30,30,300,170,140,80,130,70,80,300,1600,1600,1600,300,220,,80,50,50,23,30,80,50,80,23,23,23,110,230,16000,16000,5000,1300
2008-04-28,130,23,,23,110,50,23,30,23,23,23,23,23,70,23,30,23,130,500,,70,80,140,80,300,1700,500,300,300,300,170,30,500,30,230,230,300
2008-05-05,300,23,,50,23,23,130,230,500,800,500,1100,1300,2400,3000,1700,2200,220,130,,300,230,230,50,50,300,30,300,50,50,50,80,9000,16000,16000,5000,500
2008-05-08,50,30,,23,230,300,50,23,23,23,23,23,23,30,50,700,300,80,80,,50,2200,80,110,300,300,30,50,170,300,50,230,500,500,230,3000,2200
2008-05-12,300,70,,50,30,30,23,23,23,30,23,270,500,80,300,1100,1100,500,230,,30,23,23,23,23,50,80,130,30,1300,300,130,800,16000,3000,1100,500
2008-05-15,70,23,,30,23,23,23,30,50,80,30,5000,16000,1300,800,5000,3000,300,140,,300,23,23,30,50,23,23,23,30,50,170,50,300,500,110,1700,800
2008-05-19,300,50,,23,23,23,23,23,23,23,23,2400,3000,130,23,1700,1100,80,130,,30,23,50,23,23,23,50,170,23,23,23,30,170,500,16000,300,50
2008-05-26,700,23,,23,23,23,23,23,30,23,220,50,30,23,300,500,500,50,110,,50,50,80,80,23,30,23,130,50,23,23,23,30,23,50,80,230
2008-05-29,130,23,,23,30,23,23,170,500,300,800,1300,1300,230,3000,500,800,30,30,,230,80,50,30,30,30,50,23,23,50,23,30,230,80,500,700,500
2008-06-02,1300,30,,30,1300,300,110,23,23,23,30,1700,16000,800,30,50,80,230,3000,,800,500,500,1300,130,230,300,230,500,500,500,170,16000,16000,16000,9000,3000
2008-06-05,130,23,,23,230,300,80,23,30,130,230,300,9000,300,230,3000,2400,230,2400,,3000,300,230,23,30,80,50,30,220,23,230,50,2400,16000,16000,9000,5000
2008-06-09,230,30,,23,50,50,30,23,23,23,23,30,80,1300,23,300,2400,1300,300,,300,300,300,500,50,50,30,50,230,130,30,30,500,300,230,2400,300
2008-06-12,80,30,,23,210,170,50,23,23,23,30,30,900,23,50,80,80,300,170,,500,220,130,130,50,230,500,300,80,170,50,170,3000,2400,16000,2400,500
2008-06-16,1300,23,,30,1300,330,50,23,23,23,30,23,30,300,80,230,300,3000,16000,,9000,9000,3000,9000,2400,800,230,300,500,500,800,80,1300,16000,16000,5000,3000
2008-06-19,300,23,,23,300,230,30,23,23,300,130,1300,9000,130,23,130,500,130,300,,300,230,300,220,230,130,30,23,50,80,130,110,5000,16000,16000,16000,9000
2008-06-23,110,30,,23,23,23,23,30,23,30,23,23,23,23,30,23,30,500,2400,,500,2400,1100,500,230,230,30,170,130,50,50,50,3000,16000,16000,1300,800
2008-06-26,500,50,,80,50,30,30,50,30,300,700,3000,9000,3000,3000,3000,2400,300,230,,130,50,50,30,50,80,300,800,300,500,1700,130,5000,16000,16000,9000,5000
2008-06-30,230,23,,23,23,50,50,80,23,30,50,1300,5000,30,1300,1300,1300,800,50,,50,23,23,23,23,80,500,130,170,50,130,230,800,9000,500,1700,300
2008-07-03,130,23,,23,23,23,23,23,23,23,23,300,800,230,500,300,80,50,80,,1300,23,23,23,23,23,23,30,50,30,30,80,2400,800,1300,1300,500
2008-07-07,1300,23,,23,23,23,23,23,23,30,50,50,80,230,500,230,300,80,50,,500,30,130,50,30,50,30,30,23,30,80,50,5000,16000,16000,3000,16000
2008-07-10,500,23,,23,23,23,23,23,23,23,23,80,130,50,80,300,230,23,23,,50,30,23,23,30,23,23,30,30,23,30,50,300,500,2400,9000,50
2008-07-14,130,23,,23,30,23,30,23,30,300,500,5000,16000,5000,500,230,300,50,50,,23,30,23,30,23,23,80,23,30,30,50,23,230,800,30,300,230
2008-07-17,130,23,,23,30,23,23,30,23,23,23,800,1300,50,300,500,230,80,130,,230,230,80,80,23,500,30,23,50,30,50,30,300,80,30,230,30
2008-07-21,230,23,,23,30,50,30,23,23,23,50,23,30,50,80,30,80,50,500,,80,50,30,23,130,30,30,23,23,50,80,50,800,130,230,9000,800
2008-07-24,280,23,,23,300,800,23,23,23,23,80,130,50,50,5000,1300,2400,50,50,,80,80,130,30,50,80,230,130,30,130,300,230,170,800,130,110,300
2008-07-28,300,30,,30,23,50,30,130,230,50,130,9000,16000,500,800,2400,5000,80,130,,30,30,80,50,30,50,23,23,23,23,30,50,130,500,230,80,130
2008-07-31,80,23,,23,23,23,30,23,23,50,80,2400,2400,30,2400,3000,3000,50,30,,230,23,23,23,23,230,30,23,30,30,80,23,23,3000,130,300,300
2008-08-04,9000,23,,23,230,230,23,23,23,23,23,23,23,230,23,1300,2400,80,500,,300,3000,2400,2400,300,230,130,50,30,50,230,80,130,130,300,800,800
2008-08-07,500,23,,23,23,30,30,30,23,23,23,110,130,50,110,300,500,23,80,,500,23,23,23,30,50,23,50,30,23,23,30,500,800,300,300,300
2008-08-11,170,49,,110,33,23,23,330,230,790,1300,16000,16000,330,230,230,230,330,230,,490,330,230,130,130,490,330,330,49,110,33,49,3500,16000,16000,2400,3500
2008-08-14,79,23,,33,110,49,170,79,49,33,49,2400,9200,1700,2400,3500,2400,790,230,,330,130,79,79,70,49,23,23,79,49,79,49,79,16000,9200,2400,2200
2008-08-18,790,33,,79,23,23,33,23,230,130,130,330,2400,230,490,230,130,49,23,,23,23,33,23,23,23,33,130,23,23,23,23,49,16000,3500,230,330
2008-08-21,330,23,,33,23,23,23,23,33,49,33,49,130,49,1300,5400,1300,130,23,,23,23,23,33,23,23,170,33,23,23,23,33,790,16000,490,1300,330
2008-08-25,330,23,,33,49,23,23,23,49,230,130,16000,16000,23,2400,3500,1300,490,130,,79,23,23,130,23,49,790,3500,49,79,33,33,330,1300,790,490,130
2008-08-28,79,23,,23,23,23,23,33,23,23,23,2400,9200,330,490,1300,790,33,33,,5400,49,23,23,23,23,23,33,23,23,49,33,230,1700,790,5400,79
2008-09-01,130,23,,33,33,33,33,23,23,23,23,790,2400,130,5400,790,1300,79,130,,79,49,79,49,33,49,230,170,33,33,79,33,330,16000,16000,490,490
2008-09-04,49,33,,49,23,23,23,23,23,23,49,23,490,33,49,170,230,23,33,,23,23,23,23,49,49,33,33,23,490,130,33,49,330,230,3500,790
2008-09-08,330,49,,23,23,33,49,23,33,23,23,23,23,330,33,23,23,790,2400,,490,330,230,490,170,49,33,33,79,49,33,79,2400,33,130,490,790
2008-09-11,79,33,,49,230,79,33,33,49,23,130,9200,16000,230,5400,1300,790,33,33,,23,23,490,330,23,33,23,49,23,49,23,23,16000,16000,5400,790,130
2008-09-16,790,330,,33,23,23,23,23,23,23,23,33,23,49,33,23,79,330,2400,,1700,230,490,170,79,33,79,130,79,49,330,330,5400,16000,16000,9200,16000
